station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LGA,1973-05-04T05:00:00Z,-73.8803,40.7794,59,46.94,64.22,280,10,NA,29.83,1010.2,8,NA,BKN,   ,   ,   ,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,METAR KLGA 040500Z 28010KT 8SM BKN044 15/08 A2983 RMK LGA5/2 SLP102 T01500083,NA
LGA,1973-05-04T06:00:00Z,-73.8803,40.7794,57.02,48.02,71.81,290,10,NA,29.83,1010.2,8,NA,OVC,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.02,METAR KLGA 040600Z 29010KT 8SM OVC/// 14/09 A//// RMK SLP102 T01390089,NA
LGA,1973-05-04T07:00:00Z,-73.8803,40.7794,54.86,47.84,77.14,300,11,NA,29.83,1010.2,7,NA,OVC,   ,   ,   ,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.86,METAR KLGA 040700Z 30011KT 7SM OVC044 13/09 A2983 RMK LGA5/2 SLP102 T01270088,NA
LGA,1973-05-04T08:00:00Z,-73.8803,40.7794,54.86,45.86,71.59,290,12,NA,29.83,1010.2,7,NA,BKN,OVC,   ,   ,3400,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.86,METAR KLGA 040800Z 29012KT 7SM BKN034 OVC045 13/08 A2983 RMK LGA5/2 SLP102 T01270077,NA
LGA,1973-05-04T09:00:00Z,-73.8803,40.7794,53.96,46.04,74.48,310,9,NA,29.82,1009.8,7,NA,SCT,OVC,   ,   ,1700,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.96,METAR KLGA 040900Z 31009KT 7SM SCT017 OVC030 12/08 A2982 RMK / 15//LGA5/2 SLP098 T01220078 58003,NA
LGA,1973-05-04T10:00:00Z,-73.8803,40.7794,52.88,43.88,71.38,330,10,NA,29.82,1009.8,7,NA,SCT,BKN,OVC,   ,1800,3000,5000,NA,NA,NA,NA,NA,NA,NA,NA,52.88,METAR KLGA 041000Z 33010KT 7SM SCT018 BKN030 OVC050 12/07 A2982 RMK SLP098 T01160066,NA
LGA,1973-05-04T11:00:00Z,-73.8803,40.7794,52.88,41.9,66.15,320,7,NA,29.81,1009.5,10,NA,SCT,BKN,   ,   ,3000,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88,METAR KLGA 041100Z 32007KT 10SM SCT030 BKN060 12/06 A2981 RMK VA SLP095 T01160055,NA
LGA,1973-05-04T12:00:00Z,-73.8803,40.7794,53.96,42.08,64.03,310,8,NA,29.8,1009.1,15,NA,SCT,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.96,METAR KLGA 041200Z 31008KT 15SM SCT/// 12/06 A//// RMK SLP091 70055 T01220056,NA
LGA,1973-05-04T13:00:00Z,-73.8803,40.7794,54.86,41.9,61.53,290,12,NA,29.8,1009.1,15,NA,SCT,   ,   ,   ,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.86,METAR KLGA 041300Z 29012KT 15SM SCT030 13/06 A2980 RMK SLP091 T01270055,NA
LGA,1973-05-04T14:00:00Z,-73.8803,40.7794,56.84,37.94,49.09,260,13,NA,29.8,1009.1,15,NA,SCT,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.84,METAR KLGA 041400Z 26013KT 15SM SCT040 14/03 A2980 RMK SLP091 T01380033,NA
LGA,1973-05-04T15:00:00Z,-73.8803,40.7794,57.92,37.04,45.58,280,12,NA,29.79,1008.8,15,NA,SCT,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.92,METAR KLGA 041500Z 28012KT 15SM SCT040 14/03 A2979 RMK SLP088 8/100 T01440028 57007,NA
LGA,1973-05-04T16:00:00Z,-73.8803,40.7794,59.9,35.96,40.69,280,15,NA,29.78,1008.5,15,NA,SCT,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,METAR KLGA 041600Z 28015KT 15SM SCT040 16/02 A2978 RMK VA SLP085 T01550022,NA
LGA,1973-05-04T17:00:00Z,-73.8803,40.7794,59.9,35.96,40.69,280,12,NA,29.75,1007.5,15,NA,SCT,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,METAR KLGA 041700Z 28012KT 15SM SCT040 16/02 A2975 RMK VA SLP075 T01550022,NA
LGA,1973-05-04T18:00:00Z,-73.8803,40.7794,60.08,35.96,40.43,260,15,NA,29.73,1006.8,15,NA,SCT,OVC,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.08,METAR KLGA 041800Z 26015KT 15SM SCT/// OVC/// 16/02 A//// RMK SLP068 T01560022,NA
LGA,1973-05-04T19:00:00Z,-73.8803,40.7794,57.92,37.94,47.22,260,22,NA,29.74,1007.1,15,27,SCT,OVC,   ,   ,5000,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.92,METAR KLGA 041900Z 26022G27KT 15SM SCT050 OVC060 14/03 A2974 RMK RB13 E18 VA SLP071 T01440033,NA
LGA,1973-05-04T20:00:00Z,-73.8803,40.7794,54.86,37.94,52.75,270,18,NA,29.75,1007.5,15,30,SCT,OVC,   ,   ,3500,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.86,METAR KLGA 042000Z 27018G30KT 15SM SCT035 OVC050 13/03 A2975 RMK VA SLP075 T01270033,NA
LGA,1973-05-04T21:00:00Z,-73.8803,40.7794,51.98,37.04,56.58,270,16,NA,29.76,1007.8,15,25,BKN,OVC,   ,   ,3700,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.98,METAR KLGA 042100Z 27016G25KT 15SM BKN037 OVC060 11/03 A2976 RMK RB02E15/ 15// SLP078 71000 T01110028 52010,NA
LGA,1973-05-04T22:00:00Z,-73.8803,40.7794,51.98,34.88,51.94,280,17,NA,29.76,1007.8,15,NA,SCT,BKN,OVC,   ,3500,8000,14000,NA,NA,NA,NA,NA,NA,NA,NA,51.98,METAR KLGA 042200Z 28017KT 15SM SCT035 BKN080 OVC140 11/02 A2976 RMK BINOVC VA SLP078 T01110016,NA
LGA,1973-05-04T23:00:00Z,-73.8803,40.7794,51.98,33.98,50.11,270,17,NA,29.71,1007.8,15,NA,BKN,BKN,   ,   ,4000,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.98,METAR KLGA 042300Z 27017KT 15SM BKN040 BKN060 11/01 A2971 RMK VA SLP078 T01110011,NA
LGA,1973-05-05T00:00:00Z,-73.8803,40.7794,50,35.06,56.3,300,18,NA,29.78,1008.5,15,NA,OVC,   ,   ,   ,NA,NA,NA,NA,-SHRA,NA,NA,NA,NA,NA,NA,43.44,METAR KLGA 050000Z 30018KT 15SM -SHRA OVC/// 10/02 A//// RMK SLP085 T01000017,NA
LGA,1973-05-05T01:00:00Z,-73.8803,40.7794,48.92,34.88,58.19,280,15,NA,29.8,1009.1,15,22,OVC,   ,   ,   ,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.71,METAR KLGA 050100Z 28015G22KT 15SM OVC060 09/02 A2980 RMK SLP091 T00940016,NA
LGA,1973-05-05T02:00:00Z,-73.8803,40.7794,48.92,33.98,56.14,280,15,NA,29.8,1009.1,15,NA,BKN,OVC,   ,   ,7000,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.71,METAR KLGA 050200Z 28015KT 15SM BKN070 OVC100 09/01 A2980 RMK SLP091 T00940011,NA
LGA,1973-05-05T03:00:00Z,-73.8803,40.7794,48.92,33.98,56.14,270,15,NA,29.81,1009.5,15,NA,SCT,SCT,   ,   ,4500,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.71,METAR KLGA 050300Z 27015KT 15SM SCT045 SCT090 09/01 A2981 RMK SLP095 8/570 T00940011 51008,NA
LGA,1973-05-05T04:00:00Z,-73.8803,40.7794,47.84,33.98,58.46,260,15,NA,29.81,1009.5,15,NA,SCT,BKN,   ,   ,4500,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.31,METAR KLGA 050400Z 26015KT 15SM SCT045 BKN090 09/01 A2981 RMK SLP095 T00880011,NA
LGA,1973-05-05T05:00:00Z,-73.8803,40.7794,47.84,32.9,55.98,280,17,NA,29.8,1009.1,15,NA,SCT,OVC,   ,   ,5000,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.83,METAR KLGA 050500Z 28017KT 15SM SCT050 OVC080 09/01 A2980 RMK WND 250V300 SLP091 T00880005,NA
LGA,1973-05-05T06:00:00Z,-73.8803,40.7794,48.02,33.98,58.07,270,14,NA,29.79,1008.8,15,NA,SCT,BKN,OVC,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.81,METAR KLGA 050600Z 27014KT 15SM SCT/// BKN/// OVC/// 09/01 A//// RMK SLP088 T00890011,NA
LGA,1973-05-05T07:00:00Z,-73.8803,40.7794,46.94,33.98,60.47,280,13,NA,29.78,1008.5,15,NA,SCT,BKN,OVC,   ,4000,8000,10000,NA,NA,NA,NA,NA,NA,NA,NA,40.71,METAR KLGA 050700Z 28013KT 15SM SCT040 BKN080 OVC100 08/01 A2978 RMK WND 260V300 SLP085 T00830011,NA
LGA,1973-05-05T08:00:00Z,-73.8803,40.7794,46.94,34.88,62.68,260,14,NA,29.78,1008.5,15,NA,SCT,OVC,   ,   ,4000,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.42,METAR KLGA 050800Z 26014KT 15SM SCT040 OVC090 08/02 A2978 RMK WND 240V280 VA SLP085 T00830016,NA
LGA,1973-05-05T09:00:00Z,-73.8803,40.7794,46.94,33.98,60.47,290,11,NA,29.78,1008.5,15,NA,BKN,BKN,OVC,   ,3600,7000,10000,NA,NA,NA,NA,NA,NA,NA,NA,41.35,METAR KLGA 050900Z 29011KT 15SM BKN036 BKN070 OVC100 08/01 A2978 RMK BINOVC VA SLP085 T00830011,NA
LGA,1973-05-05T10:00:00Z,-73.8803,40.7794,46.94,32.9,57.91,280,15,NA,29.78,1008.5,15,NA,BKN,OVC,   ,   ,3900,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.15,METAR KLGA 051000Z 28015KT 15SM BKN039 OVC070 08/01 A2978 RMK BINOVC WND 260V300 VA SLP085 T00830005,NA
LGA,1973-05-05T11:00:00Z,-73.8803,40.7794,46.94,32,55.85,310,11,NA,29.79,1008.8,15,NA,SCT,OVC,   ,   ,3400,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.35,METAR KLGA 051100Z 31011KT 15SM SCT034 OVC060 08/00 A2979 RMK VA SLP088 T00830000,NA
LGA,1973-05-05T12:00:00Z,-73.8803,40.7794,46.94,33.08,58.33,280,13,NA,29.8,1009.1,15,NA,SCT,OVC,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.71,METAR KLGA 051200Z 28013KT 15SM SCT/// OVC/// 08/01 A//// RMK SLP091 T00830006,NA
LGA,1973-05-05T13:00:00Z,-73.8803,40.7794,46.94,31.1,53.86,290,15,NA,29.8,1009.1,15,NA,SCT,BKN,OVC,   ,3500,4600,6000,NA,NA,NA,NA,NA,NA,NA,NA,40.15,METAR KLGA 051300Z 29015KT 15SM SCT035 BKN046 OVC060 08/M01 A2980 RMK VA SLP091 T00831005,NA
LGA,1973-05-05T14:00:00Z,-73.8803,40.7794,46.94,30.02,51.55,300,15,NA,29.81,1009.5,15,NA,BKN,OVC,   ,   ,3700,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.15,METAR KLGA 051400Z 30015KT 15SM BKN037 OVC060 08/M01 A2981 RMK VA SLP095 T00831011,NA
LGA,1973-05-05T15:00:00Z,-73.8803,40.7794,48.02,30.02,49.5,280,12,NA,29.81,1009.5,15,NA,BKN,OVC,   ,   ,3900,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.39,METAR KLGA 051500Z 28012KT 15SM BKN039 OVC050 09/M01 A2981 RMK / VA SLP095 8/5// T00891011 52003,NA
LGA,1973-05-05T16:00:00Z,-73.8803,40.7794,47.84,31.1,52.07,300,14,NA,29.81,1009.5,15,NA,BKN,OVC,   ,   ,4100,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.58,METAR KLGA 051600Z 30014KT 15SM BKN041 OVC050 09/M01 A2981 RMK VA SLP095 T00881005,NA
LGA,1973-05-05T17:00:00Z,-73.8803,40.7794,48.92,31.1,50,290,14,NA,29.81,1009.5,15,NA,BKN,OVC,   ,   ,3900,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.97,METAR KLGA 051700Z 29014KT 15SM BKN039 OVC050 09/M01 A2981 RMK VA SLP095 T00941005,NA
LGA,1973-05-05T18:00:00Z,-73.8803,40.7794,51.08,33.08,49.97,300,10,NA,29.81,1009.5,15,NA,BKN,OVC,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.08,METAR KLGA 051800Z 30010KT 15SM BKN/// OVC/// 11/01 A//// RMK SLP095 T01060006,NA
LGA,1973-05-05T19:00:00Z,-73.8803,40.7794,52.88,32.9,46.43,300,14,NA,29.8,1009.1,15,NA,SCT,OVC,   ,   ,4000,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88,METAR KLGA 051900Z 30014KT 15SM SCT040 OVC050 12/01 A2980 RMK VA SLP091 T01160005,NA
LGA,1973-05-05T20:00:00Z,-73.8803,40.7794,53.96,33.98,46.6,300,15,NA,29.8,1009.1,15,22,OVC,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.96,METAR KLGA 052000Z 30015G22KT 15SM OVC050 12/01 A2980 RMK VA SLP091 T01220011,NA
LGA,1973-05-05T21:00:00Z,-73.8803,40.7794,55.04,35.06,46.77,330,13,NA,29.81,1009.5,15,NA,BKN,BKN,   ,   ,5000,15000,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.04,METAR KLGA 052100Z 33013KT 15SM BKN050 BKN150 13/02 A2981 RMK / VA SLP095 8/540 T01280017 55002,NA
LGA,1973-05-05T22:00:00Z,-73.8803,40.7794,53.96,33.98,46.6,310,12,NA,29.83,1010.2,15,NA,BKN,OVC,   ,   ,5000,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.96,METAR KLGA 052200Z 31012KT 15SM BKN050 OVC120 12/01 A2983 RMK VA SLP102 T01220011,NA
LGA,1973-05-05T23:00:00Z,-73.8803,40.7794,53.96,34.88,48.3,300,10,NA,29.84,1010.5,15,NA,BKN,OVC,   ,   ,5000,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.96,METAR KLGA 052300Z 30010KT 15SM BKN050 OVC120 12/02 A2984 RMK VA SLP105 T01220016,NA
LGA,1973-05-06T00:00:00Z,-73.8803,40.7794,53.96,33.98,46.6,320,15,NA,29.87,1011.5,15,NA,BKN,OVC,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.96,METAR KLGA 060000Z 32015KT 15SM BKN/// OVC/// 12/01 A//// RMK SLP115 T01220011,NA
LGA,1973-05-06T01:00:00Z,-73.8803,40.7794,53.96,33.98,46.6,310,13,NA,29.88,1011.9,15,NA,SCT,OVC,   ,   ,4000,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.96,METAR KLGA 060100Z 31013KT 15SM SCT040 OVC060 12/01 A2988 RMK SLP119 T01220011,NA
LGA,1973-05-06T02:00:00Z,-73.8803,40.7794,52.88,33.98,48.48,290,11,NA,29.9,1012.5,15,NA,OVC,   ,   ,   ,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88,METAR KLGA 060200Z 29011KT 15SM OVC060 12/01 A2990 RMK BINOVC SLP125 T01160011,NA
LGA,1973-05-06T03:00:00Z,-73.8803,40.7794,53.06,33.98,48.16,300,13,NA,29.91,1012.9,15,NA,BKN,OVC,   ,   ,6000,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.06,METAR KLGA 060300Z 30013KT 15SM BKN060 OVC090 12/01 A2991 RMK BINOVC/114 SLP129 8/57/ T01170011,NA
LGA,1973-05-06T04:00:00Z,-73.8803,40.7794,NA,NA,NA,360,NA,NA,NA,NA,15,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,METAR KLGA 060400Z /////KT 15SM SCT041 OVC050 M/M A//// RMK 5/3113/992/BINOVC VA SLPNO T//////// 5502/,NA
LGA,1973-05-06T05:00:00Z,-73.8803,40.7794,50.9,32.9,49.95,NA,NA,NA,29.92,1013.2,15,NA,SCT,SCT,   ,   ,5000,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,METAR KLGA 060500Z /////KT 15SM SCT050 SCT060 11/01 A//// RMK 331-G19/992/ WND 310V350 SLP132 T01050005,NA
LGA,1973-05-06T06:00:00Z,-73.8803,40.7794,50,32,49.81,320,12,NA,29.93,1013.5,15,NA,SCT,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,METAR KLGA 060600Z 32012KT 15SM SCT/// 10/00 A//// RMK SLP135 T01000000,NA
LGA,1973-05-06T07:00:00Z,-73.8803,40.7794,48.92,32.9,53.76,340,13,NA,29.94,1013.9,15,NA,SCT,SCT,   ,   ,4600,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.25,METAR KLGA 060700Z 34013KT 15SM SCT046 SCT060 09/01 A2994 RMK WND320V360 SLP139 T00940005,NA
LGA,1973-05-06T08:00:00Z,-73.8803,40.7794,47.84,33.98,58.46,310,11,NA,29.95,1014.2,15,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.48,METAR KLGA 060800Z 31011KT 15SM SCT050 09/01 A2995 RMK WND 290V330 SLP142 T00880011,NA
LGA,1973-05-06T09:00:00Z,-73.8803,40.7794,46.94,33.08,58.33,300,12,NA,29.96,1014.6,15,NA,SCT,   ,   ,   ,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.02,METAR KLGA 060900Z 30012KT 15SM SCT070 08/01 A2996 RMK SLP146 8/030 T00830006 52012,NA
LGA,1973-05-06T10:00:00Z,-73.8803,40.7794,46.94,34.88,62.68,310,13,NA,29.98,1015.2,15,NA,SCT,   ,   ,   ,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.71,METAR KLGA 061000Z 31013KT 15SM SCT070 08/02 A2998 RMK / SLP152 T00830016,NA
LGA,1973-05-06T11:00:00Z,-73.8803,40.7794,47.84,34.88,60.59,310,13,NA,30,1015.9,15,NA,SCT,   ,   ,   ,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.86,METAR KLGA 061100Z 31013KT 15SM SCT090 09/02 A3000 RMK SLP159 T00880016,NA
LGA,1973-05-06T12:00:00Z,-73.8803,40.7794,48.92,35.06,58.61,320,14,NA,30.02,1016.6,15,NA,SCT,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.97,METAR KLGA 061200Z 32014KT 15SM SCT/// 09/02 A//// RMK SLP166 T00940017,NA
LGA,1973-05-06T13:00:00Z,-73.8803,40.7794,50.9,35.96,56.43,350,14,NA,30.04,1017.3,15,NA,SCT,   ,   ,   ,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,METAR KLGA 061300Z 35014KT 15SM SCT080 11/02 A3004 RMK FEW CU VA SLP173 T01050022,NA
LGA,1973-05-06T14:00:00Z,-73.8803,40.7794,52.88,35.96,52.45,360,10,NA,30.06,1018,15,NA,SCT,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88,METAR KLGA 061400Z 36010KT 15SM SCT040 12/02 A3006 RMK VA SLP180 T01160022,NA
LGA,1973-05-06T15:00:00Z,-73.8803,40.7794,55.04,35.06,46.77,330,12,NA,30.06,1018,15,NA,BKN,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.04,METAR KLGA 061500Z 33012KT 15SM BKN040 13/02 A3006 RMK VA SLP180 8/500 T01280017 51014,NA
LGA,1973-05-06T16:00:00Z,-73.8803,40.7794,55.94,36.86,48.61,330,12,NA,30.07,1018.3,15,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.94,METAR KLGA 061600Z 33012KT 15SM SCT045 13/03 A3007 RMK VA SLP183 T01330027,NA
LGA,1973-05-06T17:00:00Z,-73.8803,40.7794,59.9,38.84,45.57,350,10,NA,30.07,1018.3,15,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,METAR KLGA 061700Z 35010KT 15SM SCT045 16/04 A3007 RMK VA SLP183 T01550038,NA
LGA,1973-05-06T18:00:00Z,-73.8803,40.7794,62.06,39.02,42.51,350,11,NA,30.07,1018.3,15,NA,SCT,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.06,METAR KLGA 061800Z 35011KT 15SM SCT/// 17/04 A//// RMK SLP183 T01670039,NA
LGA,1973-05-06T19:00:00Z,-73.8803,40.7794,63.86,38.84,39.62,310,10,NA,30.05,1017.6,15,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 061900Z 31010KT 15SM SCT045 18/04 A3005 RMK VA SLP176 T01770038,NA
LGA,1973-05-06T20:00:00Z,-73.8803,40.7794,63.86,35.96,35.37,300,10,NA,30.04,1017.3,15,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 062000Z 30010KT 15SM SCT045 18/02 A3004 RMK VA SLP173 T01770022,NA
LGA,1973-05-06T21:00:00Z,-73.8803,40.7794,66.02,39.02,37,320,12,NA,30.04,1017.3,15,NA,BKN,   ,   ,   ,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.02,METAR KLGA 062100Z 32012KT 15SM BKN060 19/04 A3004 RMK / 0 SLP173 8/500 T01890039,NA
LGA,1973-05-06T22:00:00Z,-73.8803,40.7794,65.84,38.84,36.97,320,13,NA,30.04,1017.3,15,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.84,METAR KLGA 062200Z 32013KT 15SM SCT050 19/04 A3004 RMK VA SLP173 T01880038,NA
LGA,1973-05-06T23:00:00Z,-73.8803,40.7794,63.86,36.86,36.66,10,10,NA,30.06,1018,15,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 062300Z 01010KT 15SM SCT050 18/03 A3006 RMK VA SLP180 T01770027,NA
LGA,1973-05-07T00:00:00Z,-73.8803,40.7794,62.06,39.02,42.51,40,13,NA,30.08,1018.6,15,NA,SCT,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.06,METAR KLGA 070000Z 04013KT 15SM SCT/// 17/04 A//// RMK SLP186 T01670039,NA
LGA,1973-05-07T01:00:00Z,-73.8803,40.7794,60.98,37.94,42.33,90,11,NA,30.12,1020,15,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.98,METAR KLGA 070100Z 09011KT 15SM SCT050 16/03 A3012 RMK VA SLP200 T01610033,NA
LGA,1973-05-07T02:00:00Z,-73.8803,40.7794,57.92,41,53.2,140,7,NA,30.17,1021.7,15,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.92,METAR KLGA 070200Z 14007KT 15SM SCT050 14/05 A3017 RMK SLP217 T01440050,NA
LGA,1973-05-07T03:00:00Z,-73.8803,40.7794,55.94,42.08,59.58,130,6,NA,30.18,1022,15,NA,SCT,   ,   ,   ,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.94,METAR KLGA 070300Z 13006KT 15SM SCT060 13/06 A3018 RMK / SLP220 8/500 T01330056 51034,NA
LGA,1973-05-07T04:00:00Z,-73.8803,40.7794,52.88,42.98,68.96,220,5,NA,30.2,1022.7,15,NA,SCT,   ,   ,   ,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88,METAR KLGA 070400Z 22005KT 15SM SCT060 12/06 A3020 RMK SLP227 T01160061,NA
LGA,1973-05-07T05:00:00Z,-73.8803,40.7794,52.88,42.98,68.96,200,4,NA,30.2,1022.7,10,NA,SCT,   ,   ,   ,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88,METAR KLGA 070500Z 20004KT 10SM SCT060 12/06 A3020 RMK SLP227 T01160061,NA
LGA,1973-05-07T06:00:00Z,-73.8803,40.7794,51.98,42.98,71.28,0,0,NA,30.22,1023.4,9,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.98,METAR KLGA 070600Z 00000KT 9SM CLR 11/06 A//// RMK SLP234 T01110061,NA
LGA,1973-05-07T07:00:00Z,-73.8803,40.7794,50,44.96,82.73,50,7,NA,30.24,1024,9,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.72,METAR KLGA 070700Z 05007KT 9SM CLR 10/07 A3024 RMK SLP240 T01000072,NA
LGA,1973-05-07T08:00:00Z,-73.8803,40.7794,50,44.96,82.73,20,4,NA,30.24,1024,9,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.44,METAR KLGA 070800Z 02004KT 9SM CLR 10/07 A3024 RMK LOW SC SE SLP240 T01000072,NA
LGA,1973-05-07T09:00:00Z,-73.8803,40.7794,48.92,44.96,86.13,40,5,NA,30.25,1024.4,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.49,METAR KLGA 070900Z 04005KT 10SM CLR 09/07 A3025 RMK / SLP244 T00940072 51012,NA
LGA,1973-05-07T10:00:00Z,-73.8803,40.7794,47.84,41,77.04,40,5,NA,30.28,1025.4,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.21,METAR KLGA 071000Z 04005KT 10SM CLR 09/05 A3028 RMK KOCTY SLP254 T00880050,NA
LGA,1973-05-07T11:00:00Z,-73.8803,40.7794,50,39.92,68.15,50,7,NA,30.31,1026.4,15,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.72,METAR KLGA 071100Z 05007KT 15SM CLR 10/04 A3031 RMK VA SLP264 T01000044,NA
LGA,1973-05-07T12:00:00Z,-73.8803,40.7794,53.06,39.92,60.87,70,9,NA,30.32,1026.8,15,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.06,METAR KLGA 071200Z 07009KT 15SM CLR 12/04 A//// RMK SLP268 T01170044,NA
LGA,1973-05-07T13:00:00Z,-73.8803,40.7794,54.86,38.84,54.64,50,16,NA,30.33,1027.1,15,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.86,METAR KLGA 071300Z 05016KT 15SM CLR 13/04 A3033 RMK VA SLP271 T01270038,NA
